CMDLINE /opt/conda/bin/python dim_redu.py
MEM 21553.707031 1725505109.8341
MEM 21553.707031 1725505109.9343
MEM 21553.707031 1725505110.0345
MEM 21553.707031 1725505110.1346
MEM 21553.707031 1725505110.2348
MEM 21553.707031 1725505110.3349
MEM 21553.707031 1725505110.4351
MEM 21553.707031 1725505110.5353
MEM 21553.707031 1725505110.6355
MEM 21553.707031 1725505110.7356
MEM 21553.707031 1725505110.8358
MEM 21553.707031 1725505110.9359
MEM 21553.707031 1725505111.0361
MEM 21553.707031 1725505111.1362
MEM 21553.707031 1725505111.2364
MEM 21553.707031 1725505111.3365
MEM 21553.707031 1725505111.4367
MEM 21553.707031 1725505111.5369
MEM 21553.707031 1725505111.6370
MEM 21553.707031 1725505111.7372
MEM 21553.707031 1725505111.8373
MEM 21553.707031 1725505111.9375
MEM 21553.707031 1725505112.0376
MEM 21553.707031 1725505112.1378
MEM 21553.707031 1725505112.2380
MEM 21553.707031 1725505112.3383
MEM 21553.707031 1725505112.4385
MEM 21553.707031 1725505112.5387
MEM 21553.707031 1725505112.6389
MEM 21553.707031 1725505112.7390
MEM 21553.707031 1725505112.8392
MEM 21553.707031 1725505112.9393
MEM 21553.707031 1725505113.0394
MEM 21553.707031 1725505113.1396
MEM 21553.707031 1725505113.2398
MEM 21553.707031 1725505113.3399
MEM 21553.707031 1725505113.4401
MEM 21553.707031 1725505113.5402
MEM 21553.707031 1725505113.6403
MEM 21553.707031 1725505113.7405
MEM 21553.707031 1725505113.8407
MEM 21553.707031 1725505113.9408
MEM 21553.707031 1725505114.0409
MEM 21553.707031 1725505114.1411
MEM 21553.707031 1725505114.2412
MEM 21553.707031 1725505114.3414
MEM 21553.707031 1725505114.4415
MEM 21553.707031 1725505114.5417
MEM 21553.707031 1725505114.6418
MEM 21553.707031 1725505114.7419
MEM 21553.707031 1725505114.8421
MEM 21553.707031 1725505114.9424
MEM 21553.707031 1725505115.0425
MEM 21553.707031 1725505115.1427
MEM 21553.707031 1725505115.2429
MEM 21553.707031 1725505115.3430
MEM 21553.707031 1725505115.4431
MEM 21553.707031 1725505115.5433
MEM 21553.707031 1725505115.6434
MEM 21553.707031 1725505115.7436
MEM 21553.707031 1725505115.8437
MEM 21553.707031 1725505115.9439
MEM 21553.707031 1725505116.0441
MEM 21553.707031 1725505116.1443
MEM 21553.707031 1725505116.2444
MEM 21553.707031 1725505116.3446
MEM 21553.707031 1725505116.4447
MEM 21553.707031 1725505116.5450
MEM 21553.707031 1725505116.6451
MEM 21553.707031 1725505116.7453
MEM 21553.707031 1725505116.8454
MEM 21553.707031 1725505116.9456
MEM 21553.707031 1725505117.0458
MEM 21553.707031 1725505117.1459
MEM 21553.707031 1725505117.2461
MEM 21553.707031 1725505117.3462
MEM 21553.707031 1725505117.4464
MEM 21553.707031 1725505117.5465
MEM 21553.707031 1725505117.6467
MEM 21553.707031 1725505117.7468
MEM 21553.707031 1725505117.8470
MEM 21553.707031 1725505117.9471
MEM 21553.707031 1725505118.0473
MEM 21553.707031 1725505118.1474
MEM 21553.707031 1725505118.2476
MEM 21553.707031 1725505118.3478
MEM 21553.707031 1725505118.4479
MEM 21553.707031 1725505118.5481
MEM 21553.707031 1725505118.6482
MEM 21553.707031 1725505118.7483
MEM 21553.707031 1725505118.8485
MEM 21553.707031 1725505118.9487
MEM 21553.707031 1725505119.0488
MEM 21553.707031 1725505119.1490
MEM 21553.707031 1725505119.2491
MEM 21553.707031 1725505119.3493
MEM 21553.707031 1725505119.4494
MEM 21553.707031 1725505119.5496
MEM 21553.707031 1725505119.6497
MEM 21553.707031 1725505119.7499
MEM 21553.707031 1725505119.8500
MEM 21553.707031 1725505119.9502
MEM 21553.707031 1725505120.0503
MEM 21553.707031 1725505120.1505
MEM 21553.707031 1725505120.2507
MEM 21553.707031 1725505120.3509
MEM 21553.707031 1725505120.4510
MEM 21553.707031 1725505120.5512
MEM 21553.707031 1725505120.6513
MEM 21553.707031 1725505120.7515
MEM 21553.707031 1725505120.8516
MEM 21553.707031 1725505120.9518
MEM 21553.707031 1725505121.0520
MEM 21553.707031 1725505121.1521
MEM 21553.707031 1725505121.2522
MEM 21553.707031 1725505121.3524
MEM 21553.707031 1725505121.4526
MEM 21553.707031 1725505121.5527
MEM 21553.707031 1725505121.6529
MEM 21553.707031 1725505121.7531
MEM 21553.707031 1725505121.8533
MEM 21553.707031 1725505121.9535
MEM 21553.707031 1725505122.0537
MEM 21553.707031 1725505122.1538
MEM 21553.707031 1725505122.2540
MEM 21553.707031 1725505122.3541
MEM 21553.707031 1725505122.4543
MEM 21553.707031 1725505122.5545
MEM 21553.707031 1725505122.6546
MEM 21553.707031 1725505122.7548
MEM 21553.707031 1725505122.8549
MEM 21553.707031 1725505122.9551
MEM 21553.707031 1725505123.0552
MEM 21553.707031 1725505123.1554
MEM 21553.707031 1725505123.2555
MEM 21553.707031 1725505123.3557
MEM 21553.707031 1725505123.4558
MEM 21553.707031 1725505123.5560
MEM 21553.707031 1725505123.6563
MEM 21553.707031 1725505123.7565
MEM 21553.707031 1725505123.8567
MEM 21553.707031 1725505123.9569
MEM 21553.707031 1725505124.0571
MEM 21553.707031 1725505124.1572
MEM 21553.707031 1725505124.2574
MEM 21553.707031 1725505124.3576
MEM 21553.707031 1725505124.4577
MEM 21553.707031 1725505124.5579
MEM 21553.707031 1725505124.6580
MEM 21553.707031 1725505124.7582
MEM 21553.707031 1725505124.8583
MEM 21553.707031 1725505124.9585
MEM 21553.707031 1725505125.0586
MEM 21553.707031 1725505125.1588
MEM 21553.707031 1725505125.2590
MEM 21553.707031 1725505125.3591
MEM 21553.707031 1725505125.4593
MEM 21553.707031 1725505125.5594
MEM 21553.707031 1725505125.6596
MEM 21553.707031 1725505125.7597
MEM 21553.707031 1725505125.8599
MEM 21553.707031 1725505125.9600
MEM 21553.707031 1725505126.0602
MEM 21553.707031 1725505126.1603
MEM 21553.707031 1725505126.2605
MEM 21553.707031 1725505126.3606
MEM 21553.707031 1725505126.4608
MEM 21553.707031 1725505126.5609
MEM 21553.707031 1725505126.6611
MEM 21553.707031 1725505126.7613
MEM 21553.707031 1725505126.8616
MEM 21553.707031 1725505126.9618
MEM 21553.707031 1725505127.0620
MEM 21553.707031 1725505127.1622
MEM 21553.707031 1725505127.2623
MEM 21553.707031 1725505127.3625
MEM 21553.707031 1725505127.4627
MEM 21553.707031 1725505127.5628
MEM 21553.707031 1725505127.6630
MEM 21553.707031 1725505127.7632
MEM 21553.707031 1725505127.8633
MEM 21553.707031 1725505127.9635
MEM 21553.707031 1725505128.0637
MEM 21553.707031 1725505128.1638
MEM 21553.707031 1725505128.2639
MEM 21553.707031 1725505128.3641
MEM 21553.707031 1725505128.4642
MEM 21553.707031 1725505128.5644
MEM 21553.707031 1725505128.6645
MEM 21553.707031 1725505128.7646
MEM 21553.707031 1725505128.8648
MEM 21553.707031 1725505128.9649
MEM 21553.707031 1725505129.0651
MEM 21553.707031 1725505129.1652
MEM 21553.707031 1725505129.2653
MEM 21553.707031 1725505129.3655
MEM 21553.707031 1725505129.4656
MEM 21553.707031 1725505129.5658
MEM 21553.707031 1725505129.6659
MEM 21553.707031 1725505129.7661
MEM 21553.707031 1725505129.8662
MEM 21553.707031 1725505129.9663
MEM 21553.707031 1725505130.0665
MEM 21553.707031 1725505130.1667
MEM 21553.707031 1725505130.2668
MEM 21553.707031 1725505130.3670
MEM 21553.707031 1725505130.4671
MEM 21553.707031 1725505130.5673
MEM 21553.707031 1725505130.6675
MEM 21553.707031 1725505130.7676
MEM 21553.707031 1725505130.8678
MEM 21553.707031 1725505130.9679
MEM 21553.707031 1725505131.0681
MEM 21553.707031 1725505131.1682
MEM 21553.707031 1725505131.2684
MEM 21553.707031 1725505131.3685
MEM 21553.707031 1725505131.4687
MEM 21553.707031 1725505131.5688
MEM 21553.707031 1725505131.6689
MEM 21553.707031 1725505131.7691
MEM 21553.707031 1725505131.8695
MEM 21553.707031 1725505131.9698
MEM 21553.707031 1725505132.0700
MEM 21553.707031 1725505132.1702
MEM 21553.707031 1725505132.2704
MEM 21553.707031 1725505132.3706
MEM 21553.707031 1725505132.4708
MEM 21553.707031 1725505132.5709
MEM 21553.707031 1725505132.6711
MEM 21553.707031 1725505132.7712
MEM 21553.707031 1725505132.8714
MEM 21553.707031 1725505132.9716
MEM 21553.707031 1725505133.0717
MEM 21553.707031 1725505133.1719
MEM 21553.707031 1725505133.2720
MEM 21553.707031 1725505133.3722
MEM 21553.707031 1725505133.4724
MEM 21553.707031 1725505133.5725
MEM 21553.707031 1725505133.6727
MEM 21553.707031 1725505133.7728
MEM 21553.707031 1725505133.8730
MEM 21553.707031 1725505133.9731
MEM 21553.707031 1725505134.0733
MEM 21553.707031 1725505134.1735
MEM 21553.707031 1725505134.2736
MEM 21553.707031 1725505134.3738
MEM 21553.707031 1725505134.4739
MEM 21553.707031 1725505134.5741
MEM 21553.707031 1725505134.6742
MEM 21553.707031 1725505134.7743
MEM 21553.707031 1725505134.8746
MEM 21553.707031 1725505134.9749
MEM 21553.707031 1725505135.0750
MEM 21553.707031 1725505135.1753
MEM 21553.707031 1725505135.2756
MEM 21553.707031 1725505135.3758
MEM 21553.707031 1725505135.4760
MEM 21553.707031 1725505135.5761
MEM 21553.707031 1725505135.6763
MEM 21553.707031 1725505135.7764
MEM 21553.707031 1725505135.8766
MEM 21553.707031 1725505135.9768
MEM 21553.707031 1725505136.0769
MEM 21553.707031 1725505136.1771
MEM 21553.707031 1725505136.2772
MEM 21553.707031 1725505136.3773
MEM 21553.707031 1725505136.4775
MEM 21553.707031 1725505136.5776
MEM 21553.707031 1725505136.6778
MEM 21553.707031 1725505136.7779
MEM 21553.707031 1725505136.8783
MEM 21553.707031 1725505136.9785
MEM 21553.707031 1725505137.0787
MEM 21553.707031 1725505137.1789
MEM 21553.707031 1725505137.2790
MEM 21553.707031 1725505137.3792
MEM 21553.707031 1725505137.4793
MEM 21553.707031 1725505137.5795
MEM 21553.707031 1725505137.6797
MEM 21553.707031 1725505137.7798
MEM 21553.707031 1725505137.8800
MEM 21553.707031 1725505137.9801
MEM 21553.707031 1725505138.0803
MEM 21553.707031 1725505138.1805
MEM 21553.707031 1725505138.2806
MEM 21553.707031 1725505138.3808
MEM 21553.707031 1725505138.4809
MEM 21553.707031 1725505138.5811
MEM 21553.707031 1725505138.6812
MEM 21553.707031 1725505138.7814
MEM 21553.707031 1725505138.8815
MEM 21553.707031 1725505138.9817
MEM 21553.707031 1725505139.0818
MEM 21553.707031 1725505139.1820
MEM 21553.707031 1725505139.2822
MEM 21553.707031 1725505139.3823
MEM 21553.707031 1725505139.4824
MEM 21553.707031 1725505139.5826
MEM 21553.707031 1725505139.6827
MEM 21553.707031 1725505139.7829
MEM 21553.707031 1725505139.8830
MEM 21553.707031 1725505139.9832
MEM 21553.707031 1725505140.0834
MEM 21553.707031 1725505140.1835
MEM 21553.707031 1725505140.2837
MEM 21553.707031 1725505140.3838
MEM 21553.707031 1725505140.4839
MEM 21553.707031 1725505140.5841
MEM 21553.707031 1725505140.6843
MEM 21553.707031 1725505140.7845
MEM 21553.707031 1725505140.8846
MEM 21553.707031 1725505140.9848
MEM 21553.707031 1725505141.0850
MEM 21553.707031 1725505141.1851
MEM 21553.707031 1725505141.2853
MEM 21553.707031 1725505141.3854
MEM 21553.707031 1725505141.4856
MEM 21553.707031 1725505141.5857
MEM 21553.707031 1725505141.6858
MEM 21553.707031 1725505141.7860
MEM 21553.707031 1725505141.8863
MEM 21553.707031 1725505141.9865
MEM 21553.707031 1725505142.0867
MEM 21553.707031 1725505142.1869
MEM 21553.707031 1725505142.2870
MEM 21553.707031 1725505142.3872
MEM 21553.707031 1725505142.4874
MEM 21553.707031 1725505142.5875
MEM 21553.707031 1725505142.6877
MEM 21553.707031 1725505142.7878
MEM 21553.707031 1725505142.8880
MEM 21553.707031 1725505142.9882
MEM 21553.707031 1725505143.0883
MEM 21553.707031 1725505143.1885
MEM 21553.707031 1725505143.2886
MEM 21553.707031 1725505143.3888
MEM 21553.707031 1725505143.4889
MEM 21553.707031 1725505143.5890
MEM 21553.707031 1725505143.6892
MEM 21553.707031 1725505143.7893
MEM 21553.707031 1725505143.8895
MEM 21553.707031 1725505143.9897
MEM 21553.707031 1725505144.0899
MEM 21553.707031 1725505144.1900
MEM 21553.707031 1725505144.2901
MEM 21553.707031 1725505144.3903
MEM 21553.707031 1725505144.4904
MEM 21553.707031 1725505144.5906
MEM 21553.707031 1725505144.6907
MEM 21553.707031 1725505144.7909
MEM 21553.707031 1725505144.8910
MEM 21553.707031 1725505144.9912
MEM 21553.707031 1725505145.0914
MEM 21553.707031 1725505145.1915
MEM 21553.707031 1725505145.2917
MEM 21553.707031 1725505145.3919
MEM 21553.707031 1725505145.4920
MEM 21553.707031 1725505145.5921
MEM 21553.707031 1725505145.6923
MEM 21553.707031 1725505145.7924
MEM 21553.707031 1725505145.8926
MEM 21553.707031 1725505145.9928
MEM 21553.707031 1725505146.0930
MEM 21553.707031 1725505146.1932
MEM 21553.707031 1725505146.2934
MEM 21553.707031 1725505146.3936
MEM 21553.707031 1725505146.4937
MEM 21553.707031 1725505146.5939
MEM 21553.707031 1725505146.6941
MEM 21553.707031 1725505146.7943
MEM 21553.707031 1725505146.8944
MEM 21553.707031 1725505146.9946
MEM 21553.707031 1725505147.0947
MEM 21553.707031 1725505147.1950
MEM 21553.707031 1725505147.2951
MEM 21553.707031 1725505147.3953
MEM 21553.707031 1725505147.4955
MEM 21553.707031 1725505147.5956
MEM 21553.707031 1725505147.6958
MEM 21553.707031 1725505147.7960
MEM 21553.707031 1725505147.8961
MEM 21553.707031 1725505147.9963
MEM 21553.707031 1725505148.0965
MEM 21553.707031 1725505148.1967
MEM 21553.707031 1725505148.2968
MEM 21553.707031 1725505148.3970
MEM 21553.707031 1725505148.4971
MEM 21553.707031 1725505148.5973
MEM 21553.707031 1725505148.6974
MEM 21553.707031 1725505148.7976
MEM 21553.707031 1725505148.8977
MEM 21553.707031 1725505148.9979
MEM 21553.707031 1725505149.0981
MEM 21553.707031 1725505149.1982
MEM 21553.707031 1725505149.2984
MEM 21553.707031 1725505149.3985
MEM 21553.707031 1725505149.4987
MEM 21553.707031 1725505149.5988
MEM 21553.707031 1725505149.6990
MEM 21553.707031 1725505149.7991
MEM 21553.707031 1725505149.8993
MEM 21553.707031 1725505149.9995
MEM 21553.707031 1725505150.0996
MEM 21553.707031 1725505150.1998
MEM 21553.707031 1725505150.2999
MEM 21553.707031 1725505150.4001
MEM 21553.707031 1725505150.5002
MEM 21553.707031 1725505150.6004
MEM 21553.707031 1725505150.7005
MEM 21553.707031 1725505150.8006
MEM 21553.707031 1725505150.9008
MEM 21553.707031 1725505151.0010
MEM 21553.707031 1725505151.1011
MEM 21553.707031 1725505151.2013
MEM 21553.707031 1725505151.3014
MEM 21553.707031 1725505151.4016
MEM 21553.707031 1725505151.5017
MEM 21553.707031 1725505151.6019
MEM 21553.707031 1725505151.7020
MEM 21553.707031 1725505151.8021
MEM 21553.707031 1725505151.9023
MEM 21553.707031 1725505152.0025
MEM 21553.707031 1725505152.1027
MEM 21553.707031 1725505152.2028
MEM 21553.707031 1725505152.3030
MEM 21553.707031 1725505152.4031
MEM 21553.707031 1725505152.5033
MEM 21553.707031 1725505152.6034
MEM 21553.707031 1725505152.7036
MEM 21553.707031 1725505152.8037
MEM 21553.707031 1725505152.9039
MEM 21553.707031 1725505153.0041
MEM 21553.707031 1725505153.1042
MEM 21553.707031 1725505153.2044
MEM 21553.707031 1725505153.3045
MEM 21553.707031 1725505153.4047
MEM 21553.707031 1725505153.5048
MEM 21553.707031 1725505153.6049
MEM 21553.707031 1725505153.7051
MEM 21553.707031 1725505153.8052
MEM 21553.707031 1725505153.9054
MEM 21553.707031 1725505154.0056
MEM 21553.707031 1725505154.1057
MEM 21553.707031 1725505154.2059
MEM 21553.707031 1725505154.3060
MEM 21553.707031 1725505154.4062
MEM 21553.707031 1725505154.5063
MEM 21553.707031 1725505154.6065
MEM 21553.707031 1725505154.7066
MEM 21553.707031 1725505154.8067
MEM 21553.707031 1725505154.9069
MEM 21553.707031 1725505155.0071
MEM 21553.707031 1725505155.1072
MEM 21553.707031 1725505155.2074
MEM 21553.707031 1725505155.3075
MEM 21553.707031 1725505155.4077
MEM 21553.707031 1725505155.5078
MEM 21553.707031 1725505155.6080
MEM 21553.707031 1725505155.7081
MEM 21553.707031 1725505155.8082
MEM 21553.707031 1725505155.9084
MEM 21553.707031 1725505156.0086
MEM 21553.707031 1725505156.1088
MEM 21553.707031 1725505156.2089
MEM 21553.707031 1725505156.3090
MEM 21553.707031 1725505156.4092
MEM 21553.707031 1725505156.5093
MEM 21553.707031 1725505156.6094
MEM 21553.707031 1725505156.7096
MEM 21553.707031 1725505156.8097
MEM 21553.707031 1725505156.9099
MEM 21553.707031 1725505157.0101
MEM 21553.707031 1725505157.1103
MEM 21553.707031 1725505157.2104
MEM 21553.707031 1725505157.3107
MEM 21553.707031 1725505157.4112
MEM 21553.707031 1725505157.5115
MEM 21553.707031 1725505157.6118
MEM 21553.707031 1725505157.7121
MEM 21553.707031 1725505157.8122
MEM 21553.707031 1725505157.9124
MEM 21553.707031 1725505158.0126
MEM 21553.707031 1725505158.1128
MEM 21553.707031 1725505158.2129
MEM 21553.707031 1725505158.3131
MEM 21553.707031 1725505158.4132
MEM 21553.707031 1725505158.5134
MEM 21553.707031 1725505158.6135
MEM 21553.707031 1725505158.7136
MEM 21553.707031 1725505158.8138
MEM 21553.707031 1725505158.9139
MEM 21553.707031 1725505159.0141
MEM 21553.707031 1725505159.1143
MEM 21553.707031 1725505159.2145
MEM 21553.707031 1725505159.3146
MEM 21553.707031 1725505159.4148
MEM 21553.707031 1725505159.5149
MEM 21553.707031 1725505159.6151
MEM 21553.707031 1725505159.7152
MEM 21553.707031 1725505159.8154
MEM 21553.707031 1725505159.9155
MEM 21553.707031 1725505160.0157
MEM 21553.707031 1725505160.1159
MEM 21553.707031 1725505160.2160
MEM 21553.707031 1725505160.3162
MEM 21553.707031 1725505160.4163
MEM 21553.707031 1725505160.5165
MEM 21553.707031 1725505160.6166
MEM 21553.707031 1725505160.7168
MEM 21553.707031 1725505160.8173
MEM 21553.707031 1725505160.9174
MEM 21553.707031 1725505161.0177
MEM 21553.707031 1725505161.1178
MEM 21553.707031 1725505161.2180
MEM 21553.707031 1725505161.3181
MEM 21553.707031 1725505161.4183
MEM 21553.707031 1725505161.5184
MEM 21553.707031 1725505161.6186
MEM 21553.707031 1725505161.7187
MEM 21553.707031 1725505161.8189
MEM 21553.707031 1725505161.9191
MEM 21553.707031 1725505162.0199
MEM 21553.707031 1725505162.1201
MEM 21553.707031 1725505162.2203
MEM 21553.707031 1725505162.3206
MEM 21553.707031 1725505162.4207
MEM 21553.707031 1725505162.5210
MEM 21553.707031 1725505162.6211
MEM 21553.707031 1725505162.7213
MEM 21553.707031 1725505162.8214
MEM 21553.707031 1725505162.9216
MEM 21553.707031 1725505163.0217
MEM 21553.707031 1725505163.1219
MEM 21553.707031 1725505163.2220
MEM 21553.707031 1725505163.3222
MEM 21553.707031 1725505163.4223
MEM 21553.707031 1725505163.5225
MEM 21553.707031 1725505163.6226
MEM 21553.707031 1725505163.7228
MEM 21553.707031 1725505163.8230
MEM 21553.707031 1725505163.9231
MEM 21553.707031 1725505164.0233
MEM 21553.707031 1725505164.1234
MEM 21553.707031 1725505164.2236
MEM 21553.707031 1725505164.3238
MEM 21553.707031 1725505164.4239
MEM 21553.707031 1725505164.5241
MEM 21553.707031 1725505164.6242
MEM 21553.707031 1725505164.7244
MEM 21553.707031 1725505164.8246
MEM 21553.707031 1725505164.9247
MEM 21553.707031 1725505165.0249
MEM 21553.707031 1725505165.1250
MEM 21553.707031 1725505165.2253
MEM 21553.707031 1725505165.3255
MEM 21553.707031 1725505165.4256
MEM 21553.707031 1725505165.5258
MEM 21553.707031 1725505165.6259
MEM 21553.707031 1725505165.7261
MEM 21553.707031 1725505165.8262
MEM 21553.707031 1725505165.9264
MEM 21553.707031 1725505166.0265
MEM 21553.707031 1725505166.1267
MEM 21553.707031 1725505166.2269
MEM 21553.707031 1725505166.3270
MEM 21553.707031 1725505166.4271
MEM 21553.707031 1725505166.5273
MEM 21553.707031 1725505166.6274
MEM 21553.707031 1725505166.7276
MEM 21553.707031 1725505166.8277
MEM 21553.707031 1725505166.9279
MEM 21553.707031 1725505167.0280
MEM 21553.707031 1725505167.1282
MEM 21553.707031 1725505167.2284
MEM 21553.707031 1725505167.3285
MEM 21553.707031 1725505167.4286
MEM 21553.707031 1725505167.5288
MEM 21553.707031 1725505167.6290
MEM 21553.707031 1725505167.7292
MEM 21553.707031 1725505167.8294
MEM 21553.707031 1725505167.9295
MEM 21553.707031 1725505168.0297
MEM 21553.707031 1725505168.1298
MEM 21553.707031 1725505168.2299
MEM 21553.707031 1725505168.3301
MEM 21553.707031 1725505168.4302
MEM 21553.707031 1725505168.5306
MEM 21553.707031 1725505168.6308
MEM 21553.707031 1725505168.7310
MEM 21553.707031 1725505168.8313
MEM 21553.707031 1725505168.9316
MEM 21553.707031 1725505169.0318
MEM 21553.707031 1725505169.1319
MEM 21553.707031 1725505169.2321
MEM 21553.707031 1725505169.3322
MEM 21553.707031 1725505169.4324
MEM 21553.707031 1725505169.5325
MEM 21553.707031 1725505169.6327
MEM 21553.707031 1725505169.7328
MEM 21553.707031 1725505169.8330
MEM 21553.707031 1725505169.9331
MEM 21553.707031 1725505170.0333
MEM 21553.707031 1725505170.1334
MEM 21553.707031 1725505170.2336
MEM 21553.707031 1725505170.3337
MEM 21553.707031 1725505170.4338
MEM 21553.707031 1725505170.5340
MEM 21553.707031 1725505170.6341
MEM 21553.707031 1725505170.7343
MEM 21553.707031 1725505170.8344
MEM 21553.707031 1725505170.9346
MEM 21553.707031 1725505171.0347
MEM 21553.707031 1725505171.1349
MEM 21553.707031 1725505171.2351
MEM 21553.707031 1725505171.3352
MEM 21553.707031 1725505171.4354
MEM 21553.707031 1725505171.5355
MEM 21553.707031 1725505171.6356
MEM 21553.707031 1725505171.7358
MEM 21553.707031 1725505171.8360
MEM 21553.707031 1725505171.9361
MEM 21553.707031 1725505172.0362
MEM 21553.707031 1725505172.1364
MEM 21553.707031 1725505172.2366
MEM 21553.707031 1725505172.3367
MEM 21553.707031 1725505172.4368
MEM 21553.707031 1725505172.5370
MEM 21553.707031 1725505172.6372
MEM 21553.707031 1725505172.7374
MEM 21553.707031 1725505172.8376
MEM 21553.707031 1725505172.9377
MEM 21553.707031 1725505173.0379
MEM 21553.707031 1725505173.1380
MEM 21553.707031 1725505173.2381
MEM 21553.707031 1725505173.3383
MEM 21553.707031 1725505173.4384
MEM 21553.707031 1725505173.5386
MEM 21553.707031 1725505173.6387
MEM 21553.707031 1725505173.7389
MEM 21553.707031 1725505173.8390
MEM 21553.707031 1725505173.9391
MEM 21553.707031 1725505174.0393
MEM 21553.707031 1725505174.1394
MEM 21553.707031 1725505174.2396
MEM 21553.707031 1725505174.3397
MEM 21553.707031 1725505174.4398
MEM 21553.707031 1725505174.5400
MEM 21553.707031 1725505174.6401
MEM 21553.707031 1725505174.7403
MEM 21553.707031 1725505174.8404
MEM 21553.707031 1725505174.9405
MEM 21553.707031 1725505175.0407
MEM 21553.707031 1725505175.1409
MEM 21553.707031 1725505175.2410
MEM 21553.707031 1725505175.3412
MEM 21553.707031 1725505175.4413
MEM 21553.707031 1725505175.5415
MEM 21553.707031 1725505175.6416
MEM 21553.707031 1725505175.7417
MEM 21553.707031 1725505175.8419
MEM 21553.707031 1725505175.9421
MEM 21553.707031 1725505176.0422
MEM 21553.707031 1725505176.1424
MEM 21553.707031 1725505176.2425
MEM 21553.707031 1725505176.3427
MEM 21553.707031 1725505176.4428
MEM 21553.707031 1725505176.5429
MEM 21553.707031 1725505176.6431
MEM 21553.707031 1725505176.7432
MEM 21553.707031 1725505176.8434
MEM 21553.707031 1725505176.9435
MEM 21553.707031 1725505177.0437
MEM 21553.707031 1725505177.1438
MEM 21553.707031 1725505177.2440
MEM 21553.707031 1725505177.3441
MEM 21553.707031 1725505177.4442
MEM 21553.707031 1725505177.5444
MEM 21553.707031 1725505177.6445
MEM 21553.707031 1725505177.7447
MEM 21553.707031 1725505177.8449
MEM 21553.707031 1725505177.9450
MEM 21553.707031 1725505178.0452
MEM 21553.707031 1725505178.1453
MEM 21553.707031 1725505178.2455
MEM 21553.707031 1725505178.3456
MEM 21553.707031 1725505178.4457
MEM 21553.707031 1725505178.5459
MEM 21553.707031 1725505178.6460
MEM 21553.707031 1725505178.7462
MEM 21553.707031 1725505178.8463
MEM 21553.707031 1725505178.9465
MEM 21553.707031 1725505179.0466
MEM 21553.707031 1725505179.1468
MEM 21553.707031 1725505179.2469
MEM 21553.707031 1725505179.3471
MEM 21553.707031 1725505179.4472
MEM 21553.707031 1725505179.5473
MEM 21553.707031 1725505179.6475
MEM 21553.707031 1725505179.7477
MEM 21553.707031 1725505179.8480
MEM 21553.707031 1725505179.9482
MEM 21553.707031 1725505180.0485
MEM 21553.707031 1725505180.1487
MEM 21553.707031 1725505180.2489
MEM 21553.707031 1725505180.3491
MEM 21553.707031 1725505180.4492
MEM 21553.707031 1725505180.5494
MEM 21553.707031 1725505180.6495
MEM 21553.707031 1725505180.7497
MEM 21553.707031 1725505180.8498
MEM 21553.707031 1725505180.9499
MEM 21553.707031 1725505181.0501
MEM 21553.707031 1725505181.1502
MEM 21553.707031 1725505181.2504
MEM 21553.707031 1725505181.3505
MEM 21553.707031 1725505181.4507
MEM 21553.707031 1725505181.5508
MEM 21553.707031 1725505181.6509
MEM 21553.707031 1725505181.7511
MEM 21553.707031 1725505181.8512
MEM 21553.707031 1725505181.9514
MEM 21553.707031 1725505182.0515
MEM 21553.707031 1725505182.1517
MEM 21553.707031 1725505182.2518
MEM 21553.707031 1725505182.3519
MEM 21553.707031 1725505182.4521
MEM 21553.707031 1725505182.5522
MEM 21553.707031 1725505182.6524
MEM 21553.707031 1725505182.7526
MEM 21553.707031 1725505182.8527
MEM 21553.707031 1725505182.9529
MEM 21553.707031 1725505183.0531
MEM 21553.707031 1725505183.1532
MEM 21553.707031 1725505183.2534
MEM 21553.707031 1725505183.3536
MEM 21553.707031 1725505183.4538
MEM 21553.707031 1725505183.5539
MEM 21553.707031 1725505183.6541
MEM 21553.707031 1725505183.7542
MEM 21553.707031 1725505183.8543
MEM 21553.707031 1725505183.9545
MEM 21553.707031 1725505184.0546
MEM 21553.707031 1725505184.1548
MEM 21553.707031 1725505184.2549
MEM 21553.707031 1725505184.3550
MEM 21553.707031 1725505184.4552
MEM 21553.707031 1725505184.5553
MEM 21553.707031 1725505184.6555
MEM 21553.707031 1725505184.7556
MEM 21553.707031 1725505184.8558
MEM 21553.707031 1725505184.9559
MEM 21553.707031 1725505185.0561
MEM 21553.707031 1725505185.1562
MEM 21553.707031 1725505185.2563
MEM 21553.707031 1725505185.3565
MEM 21553.707031 1725505185.4566
MEM 21553.707031 1725505185.5568
MEM 21553.707031 1725505185.6569
MEM 21553.707031 1725505185.7571
MEM 21553.707031 1725505185.8572
MEM 21553.707031 1725505185.9573
MEM 21553.707031 1725505186.0575
MEM 21553.707031 1725505186.1576
MEM 21553.707031 1725505186.2578
MEM 21553.707031 1725505186.3579
MEM 21553.707031 1725505186.4580
MEM 21553.707031 1725505186.5582
MEM 21553.707031 1725505186.6583
MEM 21553.707031 1725505186.7585
MEM 21553.707031 1725505186.8586
MEM 21553.707031 1725505186.9588
MEM 21553.707031 1725505187.0589
MEM 21553.707031 1725505187.1591
MEM 21553.707031 1725505187.2592
MEM 21553.707031 1725505187.3594
MEM 21553.707031 1725505187.4595
